Dosya Adı,Etiket,SRO,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19
AI COVER_113_5.wav,AI COVER,0.09401360544217686,2396.138019128319,2439.65950748672,4923.92578125,12.026647,82.2362,-16.282114,35.26826,1.8352709,11.906366,8.036119,14.658086,14.045369,2.963579,-0.844247,4.7147083,3.839885,7.823379,-3.0233324,1.9606153,0.8402902,4.4789867,-0.14180005,0.24153043
AI COVER_54_0.wav,AI COVER,0.10515192743764172,2522.3943559725035,2635.7583801825094,5601.4739990234375,-182.3817,83.07071,1.2138921,24.958757,1.9477463,12.539171,3.2555857,6.7404323,0.05303134,6.3854837,-5.1542354,5.2306857,-1.7944086,2.4855678,-3.7398558,3.1736813,-4.401795,0.8864091,-4.2201543,-0.25874263
AI COVER_192_5.wav,AI COVER,0.05414965986394558,1599.4513600616488,2055.2181637445156,3535.333251953125,-113.2579,117.398254,-1.4708161,45.462303,14.515711,6.8359466,-0.017461477,10.683419,-4.696252,5.9995184,-0.39538932,4.4478064,-5.775489,-2.5039752,-3.8030806,2.1815245,-6.041522,5.40404,-6.433476,-7.182162
AI COVER_150_0.wav,AI COVER,0.1383310657596372,2554.742801971961,2478.9073850458867,5277.827962239583,-154.3889,68.697914,-9.362629,3.443613,0.98563015,-8.293996,-14.3456,-10.6970415,-4.8850894,-10.561227,-20.151815,-5.4147716,-0.939836,6.1138735,2.941894,4.6120067,2.5699406,-6.003443,-10.266777,5.2655435
AI COVER_153_1.wav,AI COVER,0.08654875283446713,2167.6145966087097,2503.265273770394,4918.343098958333,-136.45842,91.753365,11.445149,25.57114,1.932688,12.102361,0.3287227,7.0933614,-8.744957,1.6752487,-4.8175435,7.323167,6.228884,14.445756,-0.059743103,-0.7850345,-4.024006,-7.472637,-23.024609,-1.1678411
AI COVER_191_0.wav,AI COVER,0.03865759637188208,1408.9112514113056,2151.083754227639,3049.390665690104,-216.45384,104.27559,36.33807,31.01875,8.683492,16.959019,0.69412374,10.030828,-9.791687,7.4596496,3.9992528,8.15241,-3.791623,0.8865783,-9.65595,0.19313248,3.4710722,4.4017234,1.3927836,-0.8353225
AI COVER_114_2.wav,AI COVER,0.1315374149659864,2519.3044976696665,2429.7541076428256,5175.4954020182295,7.491761,83.81357,-20.472044,20.060696,-4.2323494,18.620346,8.846267,14.259029,-1.964167,10.044796,-2.9379938,3.0326421,-4.4039173,2.573458,-3.1029558,4.21516,-5.103137,2.1394613,0.32448876,1.6419016
AI COVER_103_3.wav,AI COVER,0.11783219954648526,2672.802064166546,2622.8195113932484,5686.5102132161455,17.490425,68.46498,-7.0848775,38.391438,11.291477,8.641078,0.09067408,15.166227,2.1075,6.946366,1.509316,6.34356,-3.8385122,0.15971702,-1.7469785,0.9123829,-5.922409,-0.2136815,1.4869863,2.9904368
AI COVER_121_1.wav,AI COVER,0.14802721088435375,2981.2922089696744,2675.121134427807,6070.768229166667,2.5451694,58.957985,-17.679886,28.37113,4.029026,6.7994814,10.994954,15.634193,5.866021,13.652342,2.3329382,12.637205,-3.6240084,-0.1840785,0.27010685,1.5658915,-8.241697,-2.089947,-3.517082,-2.2341442
AI COVER_218_1.wav,AI COVER,0.11002267573696145,2358.1173137592245,2368.6556005689617,4833.0576578776045,-39.000412,86.56708,-16.30043,26.804941,-5.538104,9.180398,5.7890887,-7.672089,2.4882543,3.1834638,-4.0628624,15.913823,-5.025881,5.516083,-7.761248,2.6902156,-4.9275455,5.5093317,6.1448827,12.305196
AI COVER_111_2.wav,AI COVER,0.10847165532879818,2406.192345527955,2392.903851409611,4873.5321044921875,-48.20293,86.22866,-13.241371,25.71006,5.750912,3.9724019,-4.2519994,9.415238,-8.131081,12.550965,-4.032923,9.112543,-1.4118704,-7.6581516,-2.384987,-2.5450943,-15.125685,-2.5676587,-6.6744328,-7.2507286
AI COVER_78_6.wav,AI COVER,0.1093514739229025,2045.8169478150594,2001.4558758593685,3834.8541259765625,-136.66751,109.22074,-24.735758,24.841234,8.67238,-4.0843363,-12.413916,0.6456894,-23.417469,12.157749,-17.02615,-6.2410765,-2.7105818,-3.4246383,4.5346537,-5.969245,-5.610514,1.3432524,-5.357783,-1.2403388
AI COVER_203_1.wav,AI COVER,0.10813605442176871,2405.5622147808485,2418.824525482059,5087.518310546875,-162.2172,79.58161,1.4255167,44.964912,-0.4609721,12.103392,-0.99271923,10.385826,-4.5908012,-2.121934,-13.834163,-7.184082,-11.117348,-6.0829706,-11.867794,-2.443823,-4.8445697,-0.7898374,-4.9122458,-0.06684042
AI COVER_40_5.wav,AI COVER,0.09600907029478457,1955.4750532526107,2172.454894844756,3979.0568033854165,-98.58759,111.17767,-13.705096,22.262928,-2.6764622,4.2675705,4.5359964,4.8174653,0.23579012,1.4974855,-6.073692,6.9451375,-4.1046653,3.1026506,-5.6472955,2.5989902,3.2924852,1.5208899,-1.661737,3.3408937
AI COVER_147_6.wav,AI COVER,0.3169795918367347,4624.867922324001,3038.1979261102506,8004.0211995442705,-36.017803,6.978094,23.101038,22.314772,7.8770123,19.223137,16.748857,24.167002,-13.278785,24.694376,2.1066291,4.5736675,-3.162015,-10.579413,-6.439044,-13.55778,-14.231384,4.566184,3.297704,11.073161
AI COVER_92_8.wav,AI COVER,0.09341496598639455,2361.0469957861314,2656.6519050534807,5434.7910563151045,-182.35934,74.79369,19.008863,42.5261,8.635964,17.46,3.108102,10.386096,3.44912,5.0371637,-2.8109827,8.081423,2.210803,4.0803056,-4.781565,-7.633283,-2.0578954,6.880612,2.6043613,7.403131
AI COVER_10_10.wav,AI COVER,0.07985487528344672,1898.8122423501907,2213.4988353399426,3919.990030924479,-73.679665,113.84417,-12.247297,23.783815,6.3232636,5.8710694,3.645297,8.380337,-7.8325386,3.2740781,-4.0750175,6.4116454,-4.0884137,1.2842138,-4.070869,4.301409,-3.9710987,-0.5678344,-4.745719,-5.1765723
AI COVER_107_0.wav,AI COVER,0.054040816326530614,1822.481025966426,2462.0278010029256,4429.5094807942705,-336.80484,83.819916,37.30192,38.541683,31.36406,20.854776,4.6617107,15.962109,7.4500327,0.31747633,1.0274897,8.29342,0.21050157,-4.2184854,-11.1437235,-4.1469574,-7.661697,-7.988932,-7.940417,7.2518764
AI COVER_51_6.wav,AI COVER,0.11870294784580498,2505.8863848304645,2505.2762479341704,5299.759928385417,-90.96251,85.5167,6.5273776,31.986052,-5.080178,8.657299,-4.487174,7.252058,-10.309297,0.507483,-0.39319554,8.065758,0.0589115,-2.1252015,-4.0514135,-0.93884283,-5.9994235,0.76811194,-4.3202004,-3.4303746
AI COVER_15_1.wav,AI COVER,0.06184126984126984,1901.4093629635793,2355.9401997133905,4360.7228597005205,-160.34216,106.07137,24.812527,42.952908,2.4304566,13.581916,-7.5600586,14.752832,-8.041804,3.1420841,-0.9439604,-4.0010433,-7.5984416,-2.1491642,1.3499292,3.9184232,-3.6700423,-1.2509246,-0.31169355,2.3970444
AI COVER_141_11.wav,AI COVER,0.09340589569160998,2069.622149188487,2285.86358355779,4409.5713297526045,-107.47448,102.19266,-8.52431,18.769213,-5.9149113,11.603344,-2.4273846,-2.8076868,-8.137622,9.916282,2.2510984,1.6839622,-11.542059,-2.9796107,-4.8369775,0.9525009,-16.213196,4.089887,0.6817556,-3.5731936
AI COVER_83_1.wav,AI COVER,0.08091609977324263,1659.8635079601813,1735.8007728896234,2862.8692626953125,-200.4847,125.23878,-30.895266,-7.974901,6.6840177,-22.968338,-10.292955,-0.016251458,-47.21574,11.973619,-17.716333,-6.652188,-1.1181059,-11.64832,-2.2756987,3.7944727,-14.513599,-4.5571036,-10.147497,-22.7833
AI COVER_23_4.wav,AI COVER,0.09471201814058956,1809.7493323868018,1796.0601386768249,3415.5548095703125,-149.21095,113.08344,-34.726772,49.573505,-8.306642,1.5367182,-14.384454,6.428667,-22.720287,-6.313873,-0.05713064,-18.37499,-5.3951144,-11.649597,-11.461877,-9.200597,-12.72003,-5.6791115,-6.2032285,-8.146849
AI COVER_147_3.wav,AI COVER,0.2957097505668934,4333.910971007072,2989.727474311543,7818.546549479167,-24.225912,14.5600195,24.53949,28.695574,7.1764593,13.379921,14.482461,13.849159,-20.093258,22.17288,-7.617664,2.090777,1.9652467,-6.5134134,-0.23706178,-5.487664,-12.634322,3.0516775,-2.6382096,7.094877
AI COVER_139_31.wav,AI COVER,0.06545124716553288,1389.6874833215331,1775.2433302574254,2748.9725748697915,-181.73036,153.72049,-9.642376,11.864077,0.13833296,3.602803,-2.7930002,8.052885,-5.851023,2.4416778,-3.952774,8.020204,-3.8127527,-0.2798132,-5.584791,1.9335921,-11.7134075,3.1638217,8.31354,3.395976
AI COVER_223_1.wav,AI COVER,0.09725170068027211,1961.1278183384313,2037.4861726476684,3802.3050944010415,-113.9475,104.20504,-11.1132765,14.857251,-13.582798,1.2503902,-26.246729,-13.754281,-25.57859,-7.395389,-21.541573,-5.5073614,-17.10204,-8.08419,-11.437389,-8.937153,-5.966917,4.9232183,-4.8421993,8.518659
AI COVER_86_0.wav,AI COVER,0.15631746031746033,2824.573741663587,2637.805993007685,5871.3368733723955,-258.04626,47.70785,19.193607,40.472836,6.7481594,17.21547,5.2520294,8.711231,1.5475624,5.021531,1.6455995,4.8025947,1.4924115,2.5975375,-1.2556188,-1.2855101,-3.5902624,1.6667755,-2.0537202,2.0079327
AI COVER_128_4.wav,AI COVER,0.1484263038548753,2838.3373920856984,2515.4146460017096,5394.66552734375,18.546371,62.10115,-16.019022,41.30861,4.3672943,6.8156104,5.743624,7.197076,7.533777,3.4682631,3.483632,8.846071,-0.4068342,-0.563204,-3.2993534,1.8986554,-3.101048,3.1241703,-1.1739136,1.9185153
AI COVER_173_3.wav,AI COVER,0.10765532879818594,2547.4484043103353,2706.1408244882296,5791.335042317708,-67.94559,81.845764,8.586443,22.909563,-1.8736821,9.855371,1.4395012,9.099651,-1.7862021,5.4292116,2.63735,5.8864317,-4.352911,0.7380128,-4.3198595,2.3326755,-4.646722,-0.1811877,-3.6123877,-0.40987056
AI COVER_226_5.wav,AI COVER,0.16129705215419501,3145.018873198787,2822.25993525158,6525.258382161458,-34.93345,58.575584,-2.9563906,31.085392,5.86052,6.466457,5.079664,10.991966,-0.17097901,4.326619,-1.8792152,1.5749621,-2.482259,-0.9628159,-6.7050138,3.6929004,-2.6976776,3.725178,-1.1963761,-0.17433727
AI COVER_175_6.wav,AI COVER,0.057369614512471655,1392.4121821163935,1974.2835542174657,2703.064982096354,-171.12416,137.26564,10.059258,20.008913,7.6241555,5.358127,0.3859635,-5.0415215,-6.63049,3.1102312,-11.777733,-3.195278,-3.0953343,2.3467808,-7.174826,1.2869952,-10.845898,2.0597591,-4.873693,-1.3649483
AI COVER_193_7.wav,AI COVER,0.07919274376417233,1731.2535687567697,2010.8815703626485,3622.2137451171875,-146.8902,122.76582,-11.157818,41.08399,-6.0504885,-1.0244783,-1.9432158,7.692407,-0.40488318,-0.2026737,-1.6796411,6.527927,-2.6032884,5.6257834,-0.40133953,0.4186262,-1.203716,-0.85951436,-5.7613525,-0.7710056
AI COVER_188_1.wav,AI COVER,0.11054875283446712,2382.17471238386,2610.1092827705615,5253.9520263671875,-105.19725,80.616516,29.395422,39.621807,11.81802,7.8556848,-4.0664983,3.0845077,-13.469727,-2.9646335,0.292001,2.6769164,-2.0483859,-2.0689611,-5.3452997,1.0820906,-7.213371,1.8698379,-3.338776,-9.614834
AI COVER_226_0.wav,AI COVER,0.22716553287981858,3915.031294774427,2653.1294354754973,6650.469970703125,-177.18771,52.232265,5.5102196,25.075838,5.6042604,3.0692961,7.3668194,11.993627,-2.954457,5.7803073,-1.8031976,-0.7002399,-0.108257614,-0.19375359,-3.4165132,4.101373,-2.153145,1.0627025,-2.9986877,-1.515383
AI COVER_168_1.wav,AI COVER,0.15825850340136055,2680.1292307305957,2323.7114596624965,5217.8639729817705,-2.6819096,78.586716,-33.190502,39.89422,-8.092913,13.389979,-0.7030422,4.052882,2.23389,-0.012644167,-2.9562862,1.7594644,-2.4772165,-1.9208647,-8.696916,-1.6795356,-7.6561303,-1.5845464,-6.756986,-1.6736369
AI COVER_47_3.wav,AI COVER,0.10012698412698413,1600.9819621670435,1550.674548388448,2690.5537923177085,-158.66556,136.12679,-44.566307,35.76977,29.517551,-6.239702,-17.106518,5.353653,-2.8510294,14.074781,-14.397717,-4.8660607,6.2709136,-1.4393717,-8.040928,13.647068,-4.439896,-2.2205424,9.016511,4.3219886
AI COVER_11_2.wav,AI COVER,0.08340136054421769,2578.5013595812934,2681.262541601305,5426.068115234375,54.255135,79.93759,-12.521763,21.473434,7.271731,5.6435027,12.36093,3.1876802,4.2179055,11.090463,1.0412946,5.316103,-1.2297709,2.8933885,-1.2964957,5.468704,0.58953047,3.1151745,-0.7536265,0.7498326
AI COVER_105_0.wav,AI COVER,0.06275736961451248,1535.663045155114,1543.335186073874,2998.6979166666665,-235.11572,157.7263,-9.366726,4.601481,-9.399595,-10.097017,-12.149926,-5.5996056,-9.413191,-1.3678788,-4.2824283,-0.6597088,-3.774034,-1.9198897,-0.25518686,3.4991257,3.3531525,7.3549414,5.729431,5.5606904
AI COVER_131_3.wav,AI COVER,0.07896598639455782,2003.6327090836594,2329.739930718988,4242.041015625,-107.07127,107.229744,-5.461965,23.488985,6.7682433,6.9637065,-4.7706933,1.9462683,-10.135272,2.1647284,-8.478566,2.5115829,-5.406734,1.631071,-5.155356,3.329224,-4.600913,0.26486954,-6.6543555,-2.056183
AI COVER_72_0.wav,AI COVER,0.08042630385487529,1807.171136791704,1944.1402108089694,3718.4651692708335,-199.75148,98.928154,-15.211394,9.241353,11.738379,9.7322855,-6.361927,-2.346831,-15.183441,3.0424252,-1.7839185,-2.903117,1.6722125,-10.489744,-9.9927435,-0.7814351,-11.973187,-0.20433556,-5.8090425,-3.9746387
AI COVER_138_32.wav,AI COVER,0.12299319727891156,2144.9627758716765,2125.7006093811456,4100.679524739583,-53.742657,101.653336,-32.48784,25.011301,-0.1490286,4.4815435,0.8005212,1.7836802,-2.3238192,2.6849778,-4.10855,3.090298,-6.2646885,0.5394477,-1.5449538,-0.50395936,-7.1481423,1.6052252,-2.1279628,-0.26787093
AI COVER_2_8.wav,AI COVER,0.11024036281179138,2269.098493138757,2295.4824224030954,4554.770914713542,-25.396597,87.86021,-25.795496,41.735455,6.7093315,15.891476,16.687443,7.9901166,6.652104,8.677437,1.686859,12.801957,1.8615197,0.23619659,1.5978856,4.9222207,-2.7653668,2.9003363,0.18145943,1.6938901
AI COVER_138_21.wav,AI COVER,0.138984126984127,2554.6305873768933,2441.385522088566,5125.899251302083,-147.87657,73.9771,-25.471605,21.307753,8.709802,16.54737,5.219947,7.2983713,-1.474375,-0.7170701,-2.7152567,-0.113791004,-5.6696076,4.882832,4.0762944,5.7992983,-1.8479581,1.126148,-8.023934,-8.338343
AI COVER_100_4.wav,AI COVER,0.10712018140589569,2176.225866803005,2275.8534010826065,4404.2877197265625,-88.8299,101.308395,-13.171683,16.990696,0.8200825,11.547404,-10.419938,3.2999706,-2.4966238,-9.467561,0.5007423,3.7070804,-5.16774,-2.0911596,-10.959283,1.3204851,-12.3805895,-5.940686,0.52436036,-6.3953757
AI COVER_131_4.wav,AI COVER,0.06994104308390023,1718.8324580542276,2076.262295325771,3375.1302083333335,-104.92418,120.165924,-14.141718,17.0059,7.0800014,8.140678,-0.19729006,7.8291373,-10.082462,8.127875,-0.722445,0.8707986,1.4800596,2.6814942,-5.961213,5.340374,-5.596152,2.6291962,-8.07892,-1.0926279
AI COVER_124_6.wav,AI COVER,0.1404172335600907,2955.4741074314193,2631.289078002241,5865.804036458333,-80.24508,36.824192,-6.5788746,64.71065,21.569653,13.592873,6.3382864,18.390902,0.46594808,1.3680512,7.4616566,8.35919,-1.7701576,1.7198399,-1.4071822,8.216557,0.7715444,3.6810675,-0.76571506,-2.5469472
AI COVER_64_7.wav,AI COVER,0.08456235827664399,2033.626860024822,2159.2279161282445,4436.537679036458,-33.723846,105.01235,-21.09822,48.678173,-3.1002316,16.143387,3.4244366,6.64589,7.7801614,9.409157,0.17295513,5.4212656,-2.7638383,-0.60257095,-0.13648456,5.5596805,-7.34526,-0.1846615,-2.6989698,-0.4424526
AI COVER_55_8.wav,AI COVER,0.08205895691609977,1849.0643045166767,2107.2723600820527,3870.0948079427085,-86.8376,121.21837,-13.84085,18.35336,10.894818,13.509711,3.6244533,3.6202059,-6.7931395,8.186424,1.1916013,6.273159,1.8125876,-0.28509864,-0.45013893,7.396393,-8.513642,4.8805118,1.555311,-2.9890573
AI COVER_39_10.wav,AI COVER,0.05806802721088435,1323.0894745928647,1573.8505077125656,2670.6156412760415,-123.963974,145.87953,-26.922697,40.90049,-1.27969,-1.4396715,-17.16465,-4.0504394,-8.601436,-5.2391133,-2.783243,-4.510726,-10.00385,-3.4965284,-9.01063,-4.6768503,-5.1759543,-6.7220573,-4.724364,1.7755455
AI COVER_49_2.wav,AI COVER,0.06331065759637189,1581.647903151571,1988.8224777500748,3306.592814127604,-112.149124,127.58436,3.2913485,33.806255,2.4810867,6.647992,2.0810356,6.183017,-7.3935184,9.607823,2.5816236,9.164073,-2.8920825,-0.46636048,-1.2095343,3.0952444,-7.6853466,2.8987868,0.0805811,0.00800984
AI COVER_138_0.wav,AI COVER,0.07633560090702948,1659.7632199776456,2176.1313327146595,3630.986531575521,-510.71335,115.87115,1.5924097,24.301033,16.422905,16.840065,8.243354,-6.5661244,-6.1955147,2.955446,-2.4666522,12.907141,-7.6894865,-4.5698853,-0.84841776,-6.1200085,-9.7695675,5.7988157,-7.1593904,0.097107925
AI COVER_226_114.wav,AI COVER,0.09137414965986394,2152.6700816501416,2571.733119439283,5086.0727945963545,-182.87296,90.80465,18.119257,31.744047,0.5796954,2.0407135,-12.459454,1.7706981,-0.58123523,2.2606099,-3.4214842,0.8070543,-10.952076,2.1523366,-7.3284016,-5.512373,-7.198084,4.625483,-10.554182,-3.7138317
AI COVER_162_2.wav,AI COVER,0.19421315192743765,3644.323177059108,3106.0223616007543,7428.456624348958,-185.41023,50.922752,32.374153,15.656026,9.625246,16.759214,-3.349528,6.750112,-5.1563306,3.1406007,-7.948489,1.9979542,-5.486978,0.79490286,-4.100089,4.3005786,-0.5472705,5.742699,-2.9823475,1.0775596
AI COVER_185_4.wav,AI COVER,0.09462131519274376,2428.3120391880016,2624.6834663506015,5308.233642578125,-63.77442,86.6224,7.4969506,15.906227,13.989275,6.408975,-1.3607489,11.775504,-1.9978248,5.5833287,1.8612641,1.5194862,-2.5545077,3.6721945,-1.8999467,4.1669736,-7.628124,2.5049562,-1.0223032,-1.9869356
AI COVER_166_1.wav,AI COVER,0.1497687074829932,3299.880977961253,2839.178325159317,6632.425944010417,-49.08533,44.403275,-3.8934524,18.203173,-8.030198,1.4196008,4.686135,-0.2571185,5.5570345,7.0720496,-12.085253,3.8275766,-4.336877,3.8130934,0.7667536,4.4124494,0.5382366,1.254774,-3.5850935,-0.11574551
AI COVER_91_0.wav,AI COVER,0.06341043083900227,1083.1350388832795,1118.0551386861505,1899.8565673828125,-395.8207,165.8915,-19.380104,9.477208,2.4802556,-12.910259,-11.066302,-4.2234035,-10.431866,-6.4264836,-3.1452723,-5.5669284,-5.5518107,4.2241035,0.9391097,1.4384423,3.6865742,0.42822915,1.3757737,-2.83478
AI COVER_52_0.wav,AI COVER,0.04134240362811791,822.9919140387387,1136.1604104295436,1140.7613118489583,-338.34808,165.13795,36.132175,16.55134,0.34187064,-1.2781092,-5.15174,-15.581376,-20.294569,-21.489677,-7.716952,1.0003444,-24.166004,-13.51556,-9.5660715,-4.5723786,-3.4197931,-2.0318172,-6.189176,4.605579
AI COVER_183_1.wav,AI COVER,0.12213151927437642,2952.0395703117556,2850.9373761177435,6494.952392578125,-145.23006,53.668827,32.595566,34.841568,-2.663358,6.165003,-10.049313,9.183921,-10.255523,2.4944165,-5.7921205,1.4436426,-2.692072,-5.9073157,-6.39847,-4.516694,-14.818548,4.7270756,4.8628807,1.2000511
AI COVER_178_3.wav,AI COVER,0.06840816326530612,1875.1035565699756,2212.229603725025,3879.864501953125,-159.33998,101.00946,7.226541,38.15645,13.394757,8.976584,-2.605194,13.711129,-13.6342125,6.365092,6.082707,3.778995,3.3329737,8.201609,0.22829872,10.988212,-2.8399851,-0.79455715,7.0051475,-4.2197633
AI COVER_194_3.wav,AI COVER,0.18638548752834466,3466.652095179517,2875.6648241444177,7165.17333984375,-6.130694,40.06106,-10.731482,30.199535,15.804274,-0.4168916,-6.603655,7.995662,6.0176005,11.301112,0.72776794,10.700903,-3.7671692,-1.8963044,-9.911304,-1.6723613,-4.092765,6.3923793,0.5214847,4.6960177
AI COVER_226_118.wav,AI COVER,0.09582766439909297,1992.8612948451655,2006.540164451345,3759.587605794271,-107.240036,94.81901,-22.245346,46.49707,11.825279,4.735299,-7.060174,14.512172,-16.024328,6.476557,6.025959,2.764348,1.8352388,1.7681211,-3.02738,1.0488307,-15.40533,-2.5336819,-7.474047,-10.671059
AI COVER_2_4.wav,AI COVER,0.07717006802721088,2075.6683259005054,2474.1841218158,4328.9215087890625,-60.97404,92.0619,-2.3585324,42.70129,33.269157,3.6225908,11.0766735,12.448046,0.69913906,6.4389167,-6.0234466,3.1044407,7.0013785,3.363651,-4.456231,10.838948,-4.3252587,-3.0986395,0.77734256,3.2883432
AI COVER_134_0.wav,AI COVER,0.07968253968253969,2073.482503763086,2169.621767135502,4530.4962158203125,-76.83751,92.48754,-16.264132,51.03072,-4.9823737,13.372206,7.576255,14.690909,4.0780964,-1.189502,-1.945859,6.2611485,0.8621795,8.139284,7.088919,3.6679661,-1.4654382,-0.031847246,-5.257496,-4.8765316
AI COVER_225_7.wav,AI COVER,0.0505578231292517,1862.7468105042249,2208.5298049022745,4206.1024983723955,-85.00402,89.265335,-11.178815,69.71846,16.918135,14.078511,9.965262,7.28359,2.820725,6.6088285,4.039674,1.9117941,-1.1717163,5.2259316,4.1318474,5.780061,-5.1736727,-2.5305345,0.20103207,0.12688003
AI COVER_195_1.wav,AI COVER,0.133015873015873,2706.7080065615387,2644.331346661285,5676.9399007161455,-40.821827,77.30988,-15.796605,16.870522,-2.4965253,10.233918,8.526006,6.549729,3.9683838,6.61079,-1.1430355,5.4915686,-2.6742752,-2.3117013,-8.105498,-0.65742904,-6.0926585,0.11601716,-2.088846,-2.9497097
AI COVER_182_1.wav,AI COVER,0.046603174603174605,786.8297526153408,1270.3815526259907,1294.5841471354167,-234.43095,179.8296,18.942995,15.987153,26.065226,13.9620905,1.9092108,2.8389447,-14.706639,-4.960793,-15.51924,6.592164,-4.090436,-6.1288633,-13.217072,3.4486864,0.452097,13.72168,5.111474,2.6780603
AI COVER_157_1.wav,AI COVER,0.045133786848072566,1248.3058310126,1771.9568164785928,2440.8284505208335,-215.23076,135.8476,15.283494,42.924118,10.328603,11.607402,4.2575054,-3.447269,-9.707398,11.378501,-11.051308,5.247996,-7.6712337,4.4583716,2.4461162,-3.4337168,4.038157,2.732123,-6.177026,-2.872705
